year,month,day,avg_temperature,precipitation,dayofyear
2003,9,3,18.64,0.0,246
2003,9,2,18.3,0.0,245
2003,9,1,16.6,0.0,244
2003,8,31,18.6,0.0,243
2003,8,30,19.8,0.0,242
2003,8,29,18.6,0.0,241
2003,8,28,18.05,0.0,240
2003,8,27,17.85,0.0,239
2003,8,26,18.85,0.0,238
2003,8,25,18.6,0.0,237
2003,8,24,15.75,0.0,236
2003,8,23,15.8,0.0,235
2003,8,22,17.6,0.0,234
2003,8,21,18.8,0.0,233
2003,8,20,17.54,0.0,232
2003,8,19,19.2,0.0,231
2003,8,18,19.5,0.0,230
2003,8,17,20.35,0.0,229
2003,8,16,18.35,0.0,228
2003,8,15,20.2,0.0,227
2003,8,14,19.6,0.0,226
2003,8,13,18.45,0.0,225
2003,8,12,17.64,0.0,224
2003,8,11,19.2,0.3,223
2003,8,10,19.05,0.0,222
2003,8,9,18.7,0.2,221
2003,8,8,19.25,0.4,220
2003,8,7,18.39,0.0,219
2003,8,6,18.25,3.2,218
2003,8,5,20.45,0.0,217
2003,8,4,18.39,0.0,216
2003,8,3,18.85,0.0,215
2003,8,2,17.85,0.0,214
2003,8,1,17.8,0.0,213
2003,7,31,20.6,0.0,212
2003,7,30,22.05,0.0,211
2003,7,29,21.7,0.0,210
2003,7,28,20.75,0.0,209
2003,7,27,19.45,0.0,208
2003,7,26,19.25,0.0,207
2003,7,25,18.14,0.0,206
2003,7,24,18.04,0.0,205
2003,7,23,19.25,0.0,204
2003,7,22,20.75,0.0,203
2003,7,21,21.65,0.0,202
2003,7,20,22.15,0.6,201
2003,7,19,20.7,0.0,200
2003,7,18,19.3,0.0,199
2003,7,17,17.7,0.0,198
2003,7,16,17.6,0.0,197
2003,7,15,19.45,0.0,196
2003,7,14,18.05,4.2,195
2003,7,13,17.95,2.8,194
2003,7,12,19.64,12.0,193
2003,7,11,20.45,0.0,192
2003,7,10,20.6,0.0,191
2003,7,9,19.1,0.0,190
2003,7,8,16.3,0.0,189
2003,7,7,18.75,0.0,188
2003,7,6,18.3,0.0,187
2003,7,5,19.3,0.0,186
2003,7,4,17.3,0.2,185
2003,7,3,16.55,0.0,184
2003,7,2,15.05,0.0,183
2003,7,1,16.14,0.0,182
2003,6,30,17.39,6.0,181
2003,6,29,19.45,0.4,180
2003,6,28,19.75,0.0,179
2003,6,27,19.64,0.0,178
2003,6,26,18.5,0.0,177
2003,6,25,17.1,0.0,176
2003,6,24,16.25,0.0,175
2003,6,23,14.6,0.4,174
2003,6,22,15.05,1.8,173
2003,6,21,14.14,0.4,172
2003,6,20,12.95,2.0,171
2003,6,19,14.75,0.0,170
2003,6,18,16.89,0.0,169
2003,6,17,19.64,0.0,168
2003,6,16,16.8,0.0,167
2003,6,15,16.2,0.2,166
2003,6,14,15.55,0.4,165
2003,6,13,16.39,0.8,164
2003,6,12,14.65,0.4,163
2003,6,11,16.3,0.0,162
2003,6,10,16.39,0.0,161
2003,6,9,16.64,0.0,160
2003,6,8,17.1,0.0,159
2003,6,7,20.45,0.0,158
2003,6,6,20.8,0.0,157
2003,6,5,19.05,0.0,156
2003,6,4,16.3,0.0,155
2003,6,3,13.7,0.0,154
2003,6,2,14.05,0.0,153
2003,6,1,15.39,0.0,152
2003,5,31,15.5,0.0,151
2003,5,30,16.55,0.0,150
2003,5,29,14.2,0.0,149
2003,5,28,16.64,0.0,148
2003,5,27,17.0,0.0,147
2003,5,26,13.0,0.0,146
2003,5,25,13.45,2.6,145
2003,5,24,16.39,3.6,144
2003,5,23,16.05,0.2,143
2003,5,22,13.65,12.8,142
2003,5,21,13.6,1.6,141
2003,5,20,12.6,2.0,140
2003,5,19,11.89,0.0,139
2003,5,18,11.45,0.0,138
2003,5,17,8.6,11.0,137
2003,5,16,9.19,4.2,136
2003,5,15,8.65,1.4,135
2003,5,14,12.7,3.2,134
2003,5,13,12.75,0.0,133
2003,5,12,12.55,0.0,132
2003,5,11,13.0,0.0,131
2003,5,10,13.14,0.0,130
2003,5,9,12.2,0.0,129
2003,5,8,11.1,0.0,128
2003,5,7,9.75,0.0,127
2003,5,6,8.6,0.0,126
2003,5,5,10.05,0.0,125
2003,5,4,9.6,6.7,124
2003,5,3,10.75,0.0,123
2003,5,2,12.39,0.0,122
2003,5,1,12.89,0.0,121
2003,4,30,13.4,0.0,120
2003,4,29,12.8,0.0,119
2003,4,28,10.3,0.0,118
2003,4,27,11.4,0.0,117
2003,4,26,9.65,0.0,116
2003,4,25,8.75,0.0,115
2003,4,24,7.4,24.4,114
2003,4,23,8.5,19.4,113
2003,4,22,10.85,0.0,112
2003,4,21,10.45,1.0,111
2003,4,20,12.6,1.0,110
2003,4,19,10.05,1.4,109
2003,4,18,9.19,3.2,108
2003,4,17,8.75,1.4,107
2003,4,16,9.15,0.2,106
2003,4,15,9.85,2.4,105
2003,4,14,10.19,2.4,104
2003,4,13,7.25,9.6,103
2003,4,12,9.35,0.0,102
2003,4,11,11.4,1.5,101
2003,4,10,10.0,0.2,100
2003,4,9,8.64,3.2,99
2003,4,8,10.45,7.2,98
2003,4,7,8.3,28.8,97
2003,4,6,6.9,1.4,96
2003,4,5,5.3,7.9,95
2003,4,4,5.65,5.8,94
2003,4,3,6.69,15.4,93
2003,4,2,7.3,1.8,92
2003,4,1,6.75,0.2,91
2003,3,31,7.95,1.6,90
2003,3,30,9.94,8.4,89
2003,3,29,9.85,0.3,88
2003,3,28,6.95,0.0,87
2003,3,27,8.05,4.4,86
2003,3,26,7.8,8.2,85
2003,3,25,7.75,2.0,84
2003,3,24,5.0,0.3,83
2003,3,23,6.5,3.8,82
2003,3,22,9.1,10.6,81
2003,3,21,8.65,13.0,80
2003,3,20,9.94,1.8,79
2003,3,19,6.05,11.8,78
2003,3,18,6.94,1.8,77
2003,3,17,6.8,0.9,76
2003,3,16,8.94,2.0,75
2003,3,15,11.05,5.6,74
2003,3,14,11.39,2.0,73
2003,3,13,11.55,10.9,72
2003,3,12,8.94,21.7,71
2003,3,11,8.15,4.1,70
2003,3,10,9.85,1.0,69
2003,3,9,3.2,13.6,68
2003,3,8,2.15,2.1,67
2003,3,7,1.14,0.4,66
2003,3,6,5.35,0.0,65
2003,3,5,7.25,0.2,64
2003,3,4,6.6,0.0,63
2003,3,3,4.9,0.0,62
2003,3,2,4.69,1.2,61
2003,3,1,3.55,0.0,60
2003,2,28,4.95,1.6,59
2003,2,27,3.55,0.0,58
2003,2,26,4.35,0.0,57
2003,2,25,1.45,0.0,56
2003,2,24,1.14,0.0,55
2003,2,23,2.54,0.0,54
2003,2,22,5.25,0.0,53
2003,2,21,6.9,1.2,52
2003,2,20,6.6,9.0,51
2003,2,19,7.05,3.4,50
2003,2,18,4.45,0.4,49
2003,2,17,6.9,3.2,48
2003,2,16,8.6,5.6,47
2003,2,15,7.85,0.7,46
2003,2,14,7.5,0.0,45
2003,2,13,3.45,0.0,44
2003,2,12,3.4,0.0,43
2003,2,11,1.95,0.0,42
2003,2,10,2.5,0.0,41
2003,2,9,3.55,0.6,40
2003,2,8,3.55,0.0,39
2003,2,7,3.25,0.0,38
2003,2,6,2.75,0.0,37
2003,2,5,2.59,0.0,36
2003,2,4,2.7,0.0,35
2003,2,3,5.8,0.0,34
2003,2,2,6.44,0.0,33
2003,2,1,6.35,1.4,32
2003,1,31,9.75,0.0,31
2003,1,30,6.85,12.8,30
2003,1,29,5.85,14.4,29
2003,1,28,6.95,0.0,28
2003,1,27,7.55,0.0,27
2003,1,26,11.75,6.9,26
2003,1,25,10.0,6.5,25
2003,1,24,8.94,3.2,24
2003,1,23,10.45,6.6,23
2003,1,22,6.0,21.8,22
2003,1,21,5.05,1.8,21
2003,1,20,5.95,0.2,20
2003,1,19,3.95,3.4,19
2003,1,18,1.2,0.0,18
2003,1,17,3.85,0.0,17
2003,1,16,4.7,0.0,16
2003,1,15,3.85,0.0,15
2003,1,14,5.6,0.0,14
2003,1,13,6.0,2.8,13
2003,1,12,6.4,2.6,12
2003,1,11,2.45,5.8,11
2003,1,10,1.45,0.0,10
2003,1,9,3.5,0.0,9
2003,1,8,5.4,0.0,8
2003,1,7,8.55,0.0,7
2003,1,6,4.85,0.0,6
2003,1,5,7.05,0.0,5
2003,1,4,9.25,13.9,4
2003,1,3,8.8,2.8,3
2003,1,2,8.8,23.4,2
2003,1,1,5.9,21.6,1
2002,12,31,2.59,1.6,365
2002,12,30,3.75,10.5,364
2002,12,29,1.5,1.2,363
2002,12,28,2.54,0.2,362
2002,12,27,3.5,9.6,361
2002,12,26,5.09,0.6,360
2002,12,25,6.3,14.8,359
2002,12,24,1.14,5.0,358
2002,12,23,3.4,0.0,357
2002,12,22,5.2,1.6,356
2002,12,21,3.59,0.0,355
2002,12,20,5.2,0.0,354
2002,12,19,5.2,0.2,353
2002,12,18,5.25,4.0,352
2002,12,17,5.4,11.8,351
2002,12,16,7.65,6.4,350
2002,12,15,8.94,10.2,349
2002,12,14,10.1,16.6,348
2002,12,13,7.65,9.2,347
2002,12,12,10.5,8.0,346
2002,12,11,5.25,13.2,345
2002,12,10,7.9,10.6,344
2002,12,9,4.64,1.6,343
2002,12,8,3.2,0.0,342
2002,12,7,3.6,0.0,341
2002,12,6,4.4,0.0,340
2002,12,5,7.4,0.0,339
2002,12,4,6.85,2.6,338
2002,12,3,6.65,0.0,337
2002,12,2,6.25,0.0,336
2002,12,1,4.4,0.0,335
2002,11,30,4.2,0.0,334
2002,11,29,4.09,0.0,333
2002,11,28,4.75,0.0,332
2002,11,27,4.55,0.0,331
2002,11,26,3.34,0.0,330
2002,11,25,2.9,0.0,329
2002,11,24,4.35,0.0,328
2002,11,23,6.69,0.0,327
2002,11,22,9.19,0.4,326
2002,11,21,9.05,0.0,325
2002,11,20,12.45,0.3,324
2002,11,19,11.8,30.6,323
2002,11,18,9.69,25.8,322
2002,11,17,7.5,1.0,321
2002,11,16,10.15,6.0,320
2002,11,15,9.0,2.2,319
2002,11,14,8.55,6.2,318
2002,11,13,10.6,5.0,317
2002,11,12,11.25,14.3,316
2002,11,11,10.3,6.4,315
2002,11,10,8.9,7.5,314
2002,11,9,10.05,8.4,313
2002,11,8,10.14,13.2,312
2002,11,7,11.0,6.0,311
2002,11,6,11.2,10.6,310
2002,11,5,10.1,3.8,309
2002,11,4,3.65,0.0,308
2002,11,3,2.49,0.0,307
2002,11,2,3.45,0.0,306
2002,11,1,4.2,0.0,305
2002,10,31,3.55,0.0,304
2002,10,30,3.7,0.0,303
2002,10,29,7.1,0.0,302
2002,10,28,7.6,0.6,301
2002,10,27,8.3,1.3,300
2002,10,26,8.75,0.0,299
2002,10,25,8.5,0.0,298
2002,10,24,6.9,0.0,297
2002,10,23,6.35,0.0,296
2002,10,22,9.25,0.0,295
2002,10,21,12.3,0.0,294
2002,10,20,13.15,0.0,293
2002,10,19,11.55,1.6,292
2002,10,18,8.44,0.0,291
2002,10,17,10.45,0.0,290
2002,10,16,12.15,0.0,289
2002,10,15,9.5,0.0,288
2002,10,14,8.65,0.0,287
2002,10,13,7.7,0.0,286
2002,10,12,7.55,0.0,285
2002,10,11,8.3,0.0,284
2002,10,10,10.75,0.2,283
2002,10,9,12.6,1.2,282
2002,10,8,13.1,0.2,281
2002,10,7,11.75,0.0,280
2002,10,6,13.1,0.0,279
2002,10,5,12.45,0.6,278
2002,10,4,12.05,0.2,277
2002,10,3,12.45,8.8,276
2002,10,2,11.35,3.6,275
2002,10,1,10.55,0.0,274
2002,9,30,10.95,0.0,273
2002,9,29,12.75,0.0,272
2002,9,28,14.85,0.0,271
2002,9,27,14.0,0.0,270
2002,9,26,16.2,0.0,269
2002,9,25,14.89,0.0,268
2002,9,24,14.75,0.0,267
2002,9,23,13.85,0.0,266
2002,9,22,13.35,0.0,265
2002,9,21,12.3,0.0,264
2002,9,20,11.55,0.0,263
2002,9,19,15.5,0.2,262
2002,9,18,14.1,0.0,261
2002,9,17,13.89,0.0,260
2002,9,16,16.2,7.4,259
2002,9,15,16.85,4.4,258
2002,9,14,18.1,0.0,257
2002,9,13,16.6,0.0,256
2002,9,12,17.45,0.0,255
2002,9,11,16.0,0.0,254
2002,9,10,17.54,0.0,253
2002,9,9,17.25,4.8,252
2002,9,8,13.75,11.0,251
2002,9,7,14.95,0.0,250
2002,9,6,14.3,0.0,249
2002,9,5,14.5,0.0,248
2002,9,4,13.7,0.0,247
2002,9,3,15.3,0.0,246
2002,9,2,16.39,6.8,245
2002,9,1,18.7,0.0,244
2002,8,31,17.5,0.0,243
2002,8,30,18.2,0.0,242
2002,8,29,19.25,0.0,241
2002,8,28,20.3,0.0,240
2002,8,27,18.39,0.0,239
2002,8,26,19.75,0.0,238
2002,8,25,17.2,1.4,237
2002,8,24,19.0,0.0,236
2002,8,23,18.8,0.0,235
2002,8,22,17.2,0.0,234
2002,8,21,16.5,0.0,233
2002,8,20,16.85,0.0,232
2002,8,19,16.95,0.0,231
2002,8,18,16.35,0.0,230
2002,8,17,16.75,0.0,229
2002,8,16,19.45,0.0,228
2002,8,15,17.79,0.0,227
2002,8,14,18.6,0.0,226
2002,8,13,21.75,0.0,225
2002,8,12,18.89,0.0,224
2002,8,11,17.3,0.0,223
2002,8,10,19.2,0.0,222
2002,8,9,20.35,0.0,221
2002,8,8,18.7,0.0,220
2002,8,7,16.45,0.0,219
2002,8,6,16.05,2.0,218
2002,8,5,15.3,0.0,217
2002,8,4,16.2,2.2,216
2002,8,3,16.35,0.0,215
2002,8,2,17.0,0.2,214
2002,8,1,16.8,0.0,213
2002,7,31,16.6,0.0,212
2002,7,30,17.39,0.8,211
2002,7,29,16.95,0.0,210
2002,7,28,18.5,0.0,209
2002,7,27,17.95,0.0,208
2002,7,26,18.95,0.0,207
2002,7,25,19.5,0.0,206
2002,7,24,20.5,0.0,205
2002,7,23,22.4,0.0,204
2002,7,22,20.5,0.0,203
2002,7,21,19.75,0.0,202
2002,7,20,17.8,0.0,201
2002,7,19,19.25,0.0,200
2002,7,18,20.25,0.0,199
2002,7,17,18.35,0.0,198
2002,7,16,18.55,0.0,197
2002,7,15,17.05,0.0,196
2002,7,14,17.2,0.0,195
2002,7,13,19.89,0.0,194
2002,7,12,18.55,0.0,193
2002,7,11,19.0,0.0,192
2002,7,10,21.05,0.0,191
2002,7,9,16.3,0.0,190
2002,7,8,15.85,10.6,189
2002,7,7,18.64,1.6,188
2002,7,6,16.3,0.0,187
2002,7,5,13.95,0.0,186
2002,7,4,13.65,2.0,185
2002,7,3,14.8,0.0,184
2002,7,2,14.3,0.0,183
2002,7,1,15.8,0.2,182
2002,6,30,17.85,0.0,181
2002,6,29,16.2,2.0,180
2002,6,28,14.1,17.0,179
2002,6,27,16.95,4.2,178
2002,6,26,22.4,0.0,177
2002,6,25,20.65,0.0,176
2002,6,24,18.39,0.0,175
2002,6,23,17.85,0.0,174
2002,6,22,19.39,0.0,173
2002,6,21,17.89,0.0,172
2002,6,20,16.1,0.0,171
2002,6,19,16.3,0.0,170
2002,6,18,14.9,0.0,169
2002,6,17,14.55,5.0,168
2002,6,16,15.15,0.0,167
2002,6,15,16.75,0.0,166
2002,6,14,17.95,0.0,165
2002,6,13,20.8,0.0,164
2002,6,12,17.05,0.0,163
2002,6,11,15.3,0.0,162
2002,6,10,15.14,0.0,161
2002,6,9,16.64,0.0,160
2002,6,8,13.35,0.0,159
2002,6,7,12.85,0.0,158
2002,6,6,13.1,0.0,157
2002,6,5,16.2,2.4,156
2002,6,4,16.1,0.2,155
2002,6,3,14.6,0.0,154
2002,6,2,14.25,0.0,153
2002,6,1,14.14,0.0,152
2002,5,31,12.75,0.0,151
2002,5,30,13.1,0.0,150
2002,5,29,15.64,2.0,149
2002,5,28,15.35,11.2,148
2002,5,27,16.3,2.2,147
2002,5,26,14.2,1.1,146
2002,5,25,13.64,1.4,145
2002,5,24,12.2,0.0,144
2002,5,23,13.0,1.2,143
2002,5,22,14.65,0.2,142
2002,5,21,12.25,0.0,141
2002,5,20,12.65,3.8,140
2002,5,19,11.0,0.6,139
2002,5,18,11.89,0.0,138
2002,5,17,12.65,3.0,137
2002,5,16,11.75,7.6,136
2002,5,15,9.85,0.0,135
2002,5,14,10.95,1.0,134
2002,5,13,13.0,11.4,133
2002,5,12,13.9,0.0,132
2002,5,11,10.19,0.0,131
2002,5,10,10.19,0.0,130
2002,5,9,8.6,0.0,129
2002,5,8,9.25,0.0,128
2002,5,7,8.0,0.0,127
2002,5,6,5.5,2.6,126
2002,5,5,9.0,1.0,125
2002,5,4,8.5,0.2,124
2002,5,3,9.1,0.0,123
2002,5,2,10.95,1.0,122
2002,5,1,10.85,0.0,121
2002,4,30,11.8,0.0,120
2002,4,29,9.8,0.0,119
2002,4,28,10.89,0.0,118
2002,4,27,9.4,0.0,117
2002,4,26,7.9,14.6,116
2002,4,25,7.85,0.0,115
2002,4,24,6.75,0.0,114
2002,4,23,6.3,0.0,113
2002,4,22,8.8,0.4,112
2002,4,21,10.45,0.0,111
2002,4,20,9.5,0.0,110
2002,4,19,9.15,0.0,109
2002,4,18,8.4,0.0,108
2002,4,17,7.85,0.6,107
2002,4,16,5.94,7.8,106
2002,4,15,7.2,7.3,105
2002,4,14,8.5,5.2,104
2002,4,13,12.75,20.2,103
2002,4,12,11.0,5.2,102
2002,4,11,10.6,5.0,101
2002,4,10,11.25,5.2,100
2002,4,9,9.0,7.4,99
2002,4,8,7.0,0.0,98
2002,4,7,8.39,0.0,97
2002,4,6,9.0,2.0,96
2002,4,5,9.25,1.4,95
2002,4,4,7.9,0.0,94
2002,4,3,7.44,0.0,93
2002,4,2,5.4,0.0,92
2002,4,1,7.65,0.0,91
2002,3,31,9.5,1.0,90
2002,3,30,7.95,0.0,89
2002,3,29,7.35,0.7,88
2002,3,28,7.44,0.2,87
2002,3,27,6.7,7.2,86
2002,3,26,8.35,1.0,85
2002,3,25,9.0,0.0,84
2002,3,24,6.55,0.0,83
2002,3,23,6.45,0.0,82
2002,3,22,4.8,0.0,81
2002,3,21,2.54,0.0,80
2002,3,20,0.35,1.1,79
2002,3,19,1.45,5.2,78
2002,3,18,-0.15,7.8,77
2002,3,17,-0.04,0.0,76
2002,3,16,1.69,0.8,75
2002,3,15,3.9,12.1,74
2002,3,14,5.35,0.0,73
2002,3,13,5.95,4.0,72
2002,3,12,6.35,3.4,71
2002,3,11,9.19,12.4,70
2002,3,10,6.25,6.6,69
2002,3,9,3.9,3.3,68
2002,3,8,-1.95,0.0,67
2002,3,7,-2.29,0.0,66
2002,3,6,0.25,0.0,65
2002,3,5,3.5,0.3,64
2002,3,4,4.5,0.0,63
2002,3,3,3.1,0.0,62
2002,3,2,2.59,0.0,61
2002,3,1,3.4,0.0,60
2002,2,28,2.75,0.0,59
2002,2,27,2.8,0.0,58
2002,2,26,3.45,0.0,57
2002,2,25,0.49,0.0,56
2002,2,24,2.44,0.0,55
2002,2,23,5.5,9.2,54
2002,2,22,7.5,17.8,53
2002,2,21,7.15,26.4,52
2002,2,20,5.3,0.0,51
2002,2,19,6.69,4.2,50
2002,2,18,6.45,1.2,49
2002,2,17,5.9,3.8,48
2002,2,16,3.3,3.8,47
2002,2,15,2.9,0.0,46
2002,2,14,3.45,0.0,45
2002,2,13,5.05,0.0,44
2002,2,12,1.45,0.0,43
2002,2,11,3.6,0.0,42
2002,2,10,5.2,3.8,41
2002,2,9,6.25,0.0,40
2002,2,8,6.3,0.4,39
2002,2,7,5.5,0.2,38
2002,2,6,6.0,23.4,37
2002,2,5,7.05,2.8,36
2002,2,4,4.95,0.0,35
2002,2,3,5.45,2.8,34
2002,2,2,5.75,0.2,33
2002,2,1,4.3,3.3,32
2002,1,31,2.2,4.7,31
2002,1,30,1.05,8.0,30
2002,1,29,-1.7,0.6,29
2002,1,28,-3.0,0.0,28
2002,1,27,-0.5,16.5,27
2002,1,26,2.7,5.4,26
2002,1,25,2.45,10.3,25
2002,1,24,6.4,10.6,24
2002,1,23,1.7,3.6,23
2002,1,22,2.4,6.8,22
2002,1,21,3.2,0.0,21
2002,1,20,5.2,9.6,20
2002,1,19,3.55,5.0,19
2002,1,18,1.9,11.6,18
2002,1,17,-0.3,0.0,17
2002,1,16,2.2,1.4,16
2002,1,15,1.5,0.0,15
2002,1,14,2.95,0.0,14
2002,1,13,3.75,0.0,13
2002,1,12,7.65,7.0,12
2002,1,11,7.5,0.4,11
2002,1,10,5.65,0.4,10
2002,1,9,6.9,0.0,9
2002,1,8,9.3,8.7,8
2002,1,7,12.0,13.9,7
2002,1,6,9.65,17.6,6
2002,1,5,6.95,3.0,5
2002,1,4,6.3,0.0,4
2002,1,3,8.35,1.8,3
2002,1,2,9.4,3.0,2
2002,1,1,3.85,11.6,1
2001,12,31,3.1,4.6,365
2001,12,30,2.85,0.0,364
2001,12,29,3.3,0.0,363
2001,12,28,5.9,7.8,362
2001,12,27,3.35,0.8,361
2001,12,26,0.7,0.0,360
2001,12,25,2.4,0.0,359
2001,12,24,3.1,0.0,358
2001,12,23,6.35,0.0,357
2001,12,22,2.34,0.0,356
2001,12,21,1.25,0.0,355
2001,12,20,1.75,0.0,354
2001,12,19,3.4,0.8,353
2001,12,18,5.9,1.2,352
2001,12,17,4.5,5.2,351
2001,12,16,8.94,18.0,350
2001,12,15,4.75,36.2,349
2001,12,14,4.19,0.0,348
2001,12,13,7.0,38.0,347
2001,12,12,1.85,22.4,346
2001,12,11,3.8,4.0,345
2001,12,10,3.4,13.4,344
2001,12,9,4.2,3.4,343
2001,12,8,6.69,14.2,342
2001,12,7,4.84,1.4,341
2001,12,6,5.3,5.8,340
2001,12,5,3.0,5.9,339
2001,12,4,2.2,5.6,338
2001,12,3,2.65,9.0,337
2001,12,2,4.25,3.0,336
2001,12,1,7.0,13.3,335
2001,11,30,3.75,13.4,334
2001,11,29,3.8,8.6,333
2001,11,28,4.09,18.5,332
2001,11,27,4.34,0.0,331
2001,11,26,5.09,0.0,330
2001,11,25,4.5,0.6,329
2001,11,24,5.0,0.0,328
2001,11,23,7.0,0.4,327
2001,11,22,8.15,4.0,326
2001,11,21,9.44,3.2,325
2001,11,20,11.25,9.0,324
2001,11,19,9.3,11.3,323
2001,11,18,4.55,0.0,322
2001,11,17,5.0,0.0,321
2001,11,16,8.94,3.2,320
2001,11,15,13.35,6.5,319
2001,11,14,11.89,16.1,318
2001,11,13,10.85,19.4,317
2001,11,12,12.3,5.1,316
2001,11,11,9.6,2.6,315
2001,11,10,7.19,0.0,314
2001,11,9,8.9,0.0,313
2001,11,8,7.4,0.0,312
2001,11,7,9.1,0.0,311
2001,11,6,6.9,0.0,310
2001,11,5,4.8,3.0,309
2001,11,4,8.14,12.6,308
2001,11,3,8.8,0.0,307
2001,11,2,8.69,0.0,306
2001,11,1,10.0,4.4,305
2001,10,31,10.1,7.6,304
2001,10,30,7.35,10.0,303
2001,10,29,6.8,0.0,302
2001,10,28,7.6,0.0,301
2001,10,27,7.4,0.3,300
2001,10,26,9.9,11.3,299
2001,10,25,8.4,1.4,298
2001,10,24,8.35,10.0,297
2001,10,23,10.6,0.0,296
2001,10,22,9.6,9.8,295
2001,10,21,8.44,19.4,294
2001,10,20,8.6,0.0,293
2001,10,19,11.4,0.0,292
2001,10,18,9.15,22.3,291
2001,10,17,9.1,0.0,290
2001,10,16,11.85,5.7,289
2001,10,15,8.35,0.0,288
2001,10,14,10.05,3.9,287
2001,10,13,9.5,7.6,286
2001,10,12,10.15,16.2,285
2001,10,11,11.0,0.0,284
2001,10,10,9.8,17.5,283
2001,10,9,11.6,0.0,282
2001,10,8,11.5,1.4,281
2001,10,7,11.1,1.7,280
2001,10,6,11.3,0.0,279
2001,10,5,10.35,0.0,278
2001,10,4,13.95,0.0,277
2001,10,3,12.2,0.0,276
2001,10,2,11.85,0.0,275
2001,10,1,12.55,0.0,274
2001,9,30,12.9,0.0,273
2001,9,29,14.7,0.2,272
2001,9,28,11.5,1.8,271
2001,9,27,11.1,0.0,270
2001,9,26,12.3,13.6,269
2001,9,25,14.64,2.2,268
2001,9,24,16.2,0.0,267
2001,9,23,15.3,0.0,266
2001,9,22,16.6,0.0,265
2001,9,21,13.4,14.6,264
2001,9,20,14.45,0.2,263
2001,9,19,14.45,0.0,262
2001,9,18,15.3,1.6,261
2001,9,17,13.3,0.0,260
2001,9,16,13.35,0.0,259
2001,9,15,15.45,0.0,258
2001,9,14,15.75,0.0,257
2001,9,13,16.64,0.0,256
2001,9,12,16.45,0.0,255
2001,9,11,15.1,0.0,254
2001,9,10,14.1,0.0,253
2001,9,9,14.0,0.0,252
2001,9,8,14.14,0.0,251
2001,9,7,14.9,0.0,250
2001,9,6,14.4,0.0,249
2001,9,5,14.65,0.0,248
2001,9,4,16.64,0.0,247
2001,9,3,16.85,2.4,246
2001,9,2,15.65,0.0,245
2001,9,1,17.6,7.0,244
2001,8,31,18.35,3.8,243
2001,8,30,18.85,0.0,242
2001,8,29,16.5,0.0,241
2001,8,28,17.85,1.7,240
2001,8,27,17.45,1.0,239
2001,8,26,17.25,0.0,238
2001,8,25,16.1,0.0,237
2001,8,24,16.85,0.0,236
2001,8,23,14.7,6.4,235
2001,8,22,15.6,22.0,234
2001,8,21,15.0,23.4,233
2001,8,20,16.35,0.0,232
2001,8,19,16.79,0.0,231
2001,8,18,16.35,0.0,230
2001,8,17,17.1,0.0,229
2001,8,16,17.2,0.0,228
2001,8,15,18.3,0.0,227
2001,8,14,18.0,0.0,226
2001,8,13,19.39,0.0,225
2001,8,12,19.29,0.0,224
2001,8,11,19.1,0.0,223
2001,8,10,19.55,0.0,222
2001,8,9,20.1,0.0,221
2001,8,8,18.1,0.0,220
2001,8,7,17.64,0.0,219
2001,8,6,18.64,1.7,218
2001,8,5,16.64,5.5,217
2001,8,4,17.3,6.6,216
2001,8,3,17.89,8.0,215
2001,8,2,16.6,8.3,214
2001,8,1,15.85,0.0,213
2001,7,31,16.45,0.0,212
2001,7,30,15.25,0.0,211
2001,7,29,15.85,0.0,210
2001,7,28,15.85,6.4,209
2001,7,27,16.14,12.0,208
2001,7,26,16.55,0.0,207
2001,7,25,17.85,0.0,206
2001,7,24,19.14,0.0,205
2001,7,23,19.3,0.0,204
2001,7,22,18.39,0.0,203
2001,7,21,16.1,0.0,202
2001,7,20,17.2,0.0,201
2001,7,19,17.0,4.0,200
2001,7,18,16.6,0.0,199
2001,7,17,16.95,0.0,198
2001,7,16,15.45,3.0,197
2001,7,15,14.8,13.9,196
2001,7,14,16.95,0.0,195
2001,7,13,17.0,0.0,194
2001,7,12,17.29,0.0,193
2001,7,11,17.7,0.0,192
2001,7,10,20.54,0.0,191
2001,7,9,19.14,0.0,190
2001,7,8,19.25,0.0,189
2001,7,7,16.1,0.0,188
2001,7,6,16.6,0.0,187
2001,7,5,15.75,0.0,186
2001,7,4,19.0,0.0,185
2001,7,3,19.45,0.0,184
2001,7,2,17.25,0.0,183
2001,7,1,16.85,0.0,182
2001,6,30,16.8,0.0,181
2001,6,29,15.25,0.0,180
2001,6,28,16.55,2.1,179
2001,6,27,17.14,8.2,178
2001,6,26,16.25,0.0,177
2001,6,25,15.1,0.0,176
2001,6,24,15.25,0.4,175
2001,6,23,14.75,0.2,174
2001,6,22,16.55,0.0,173
2001,6,21,19.95,0.0,172
2001,6,20,18.7,0.0,171
2001,6,19,16.6,0.0,170
2001,6,18,14.39,0.0,169
2001,6,17,14.1,0.0,168
2001,6,16,14.2,0.0,167
2001,6,15,14.5,0.4,166
2001,6,14,14.8,0.0,165
2001,6,13,13.15,0.0,164
2001,6,12,14.1,2.2,163
2001,6,11,10.6,0.6,162
2001,6,10,11.95,6.0,161
2001,6,9,14.65,11.4,160
2001,6,8,16.0,0.0,159
2001,6,7,14.85,0.3,158
2001,6,6,14.5,1.2,157
2001,6,5,12.75,0.0,156
